mask,id,gender,age,img_path,age_group,label
2,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/normal.jpg,0,15
0,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask5.jpg,0,3
0,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask1.jpg,0,3
0,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask3.jpg,0,3
0,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask4.jpg,0,3
1,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/incorrect_mask.jpg,0,9
0,003239,1,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask2.jpg,0,3
1,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/incorrect_mask.jpg,0,9
0,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask2.jpg,0,3
2,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/normal.jpg,0,15
0,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask5.jpg,0,3
0,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask1.jpg,0,3
0,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask3.jpg,0,3
0,003241,1,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask4.jpg,0,3
0,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask3.jpg,0,3
0,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask1.jpg,0,3
0,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask5.jpg,0,3
2,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/normal.jpg,0,15
1,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/incorrect_mask.jpg,0,9
0,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask2.jpg,0,3
0,003242,1,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask4.jpg,0,3
0,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask1.jpg,0,3
0,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask3.jpg,0,3
0,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask2.jpg,0,3
1,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/incorrect_mask.jpg,0,9
2,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/normal.jpg,0,15
0,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask4.jpg,0,3
0,003243,1,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask5.jpg,0,3
0,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask3.jpg,0,3
0,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask4.jpg,0,3
1,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/incorrect_mask.jpg,0,9
0,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask1.jpg,0,3
0,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask2.jpg,0,3
2,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/normal.jpg,0,15
0,003245,1,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask5.jpg,0,3
2,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/normal.jpg,0,15
0,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask5.jpg,0,3
0,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask1.jpg,0,3
0,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask3.jpg,0,3
0,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask4.jpg,0,3
1,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/incorrect_mask.jpg,0,9
0,003246,1,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask2.jpg,0,3
0,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask3.jpg,0,3
0,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask4.jpg,0,3
1,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/incorrect_mask.jpg,0,9
0,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask2.jpg,0,3
2,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/normal.jpg,0,15
0,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask5.jpg,0,3
0,003248,1,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask1.jpg,0,3
0,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask2.jpg,0,3
2,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/normal.jpg,0,15
1,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/incorrect_mask.jpg,0,9
0,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask4.jpg,0,3
0,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask3.jpg,0,3
0,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask1.jpg,0,3
0,003259,1,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask5.jpg,0,3
0,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask5.jpg,0,3
0,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask1.jpg,0,3
0,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask4.jpg,0,3
1,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/incorrect_mask.jpg,0,9
0,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask2.jpg,0,3
2,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/normal.jpg,0,15
0,003264,1,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask3.jpg,0,3
0,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask4.jpg,0,3
0,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask2.jpg,0,3
1,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/incorrect_mask.jpg,0,9
0,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask3.jpg,0,3
0,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask1.jpg,0,3
0,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask5.jpg,0,3
2,003265,1,20,/opt/ml/input/data/train/images/003265_female_Asian_20/normal.jpg,0,15
0,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask5.jpg,0,3
0,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask4.jpg,0,3
1,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/incorrect_mask.jpg,0,9
0,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask1.jpg,0,3
0,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask3.jpg,0,3
0,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask2.jpg,0,3
2,003266,1,20,/opt/ml/input/data/train/images/003266_female_Asian_20/normal.jpg,0,15
0,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,0,3
0,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,0,3
0,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,0,3
2,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,0,15
0,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,0,3
1,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,0,9
0,003267,1,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg,0,3
0,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask1.jpg,0,3
0,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask2.jpg,0,3
1,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/incorrect_mask.jpg,0,9
0,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask4.jpg,0,3
0,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask3.jpg,0,3
0,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask5.jpg,0,3
2,003268,1,20,/opt/ml/input/data/train/images/003268_female_Asian_20/normal.jpg,0,15
0,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask2.jpg,0,3
0,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask4.jpg,0,3
0,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask3.jpg,0,3
0,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask1.jpg,0,3
0,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask5.jpg,0,3
2,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/normal.jpg,0,15
1,003269,1,19,/opt/ml/input/data/train/images/003269_female_Asian_19/incorrect_mask.jpg,0,9
0,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask5.jpg,0,3
0,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask2.jpg,0,3
1,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/incorrect_mask.jpg,0,9
0,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask4.jpg,0,3
0,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask3.jpg,0,3
0,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask1.jpg,0,3
2,003270,1,19,/opt/ml/input/data/train/images/003270_female_Asian_19/normal.jpg,0,15
0,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask2.jpg,0,3
1,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/incorrect_mask.jpg,0,9
0,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask4.jpg,0,3
0,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask3.jpg,0,3
0,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask1.jpg,0,3
0,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask5.jpg,0,3
2,003272,1,19,/opt/ml/input/data/train/images/003272_female_Asian_19/normal.jpg,0,15
0,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask2.jpg,0,3
1,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/incorrect_mask.jpg,0,9
2,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/normal.jpg,0,15
0,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask5.jpg,0,3
0,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask1.jpg,0,3
0,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask3.jpg,0,3
0,003274,1,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask4.jpg,0,3
0,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask2.jpg,0,3
0,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask3.jpg,0,3
1,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/incorrect_mask.jpg,0,9
0,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask1.jpg,0,3
0,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask4.jpg,0,3
0,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask5.jpg,0,3
2,003276,1,19,/opt/ml/input/data/train/images/003276_female_Asian_19/normal.jpg,0,15
0,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask5.jpg,0,3
0,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask1.jpg,0,3
0,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask4.jpg,0,3
0,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask3.jpg,0,3
0,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask2.jpg,0,3
1,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/incorrect_mask.jpg,0,9
2,003277,1,19,/opt/ml/input/data/train/images/003277_female_Asian_19/normal.jpg,0,15
1,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/incorrect_mask.jpg,0,9
2,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/normal.jpg,0,15
0,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask5.jpg,0,3
0,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask3.jpg,0,3
0,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask1.jpg,0,3
0,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask4.jpg,0,3
0,003278,1,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask2.jpg,0,3
0,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg,0,3
1,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg,0,9
2,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg,0,15
0,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg,0,3
0,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg,0,3
0,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg,0,3
0,003279,1,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg,0,3
2,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/normal.jpg,0,15
0,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask5.jpg,0,3
1,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/incorrect_mask.jpg,0,9
0,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask1.jpg,0,3
0,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask3.jpg,0,3
0,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask4.jpg,0,3
0,003280,1,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask2.jpg,0,3
1,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/incorrect_mask.jpg,0,9
0,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask4.jpg,0,3
0,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask3.jpg,0,3
0,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask1.jpg,0,3
0,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask2.jpg,0,3
0,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask5.jpg,0,3
2,003282,1,19,/opt/ml/input/data/train/images/003282_female_Asian_19/normal.jpg,0,15
0,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask4.jpg,0,3
0,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask3.jpg,0,3
1,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/incorrect_mask.jpg,0,9
2,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/normal.jpg,0,15
0,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask2.jpg,0,3
0,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask5.jpg,0,3
0,003285,1,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask1.jpg,0,3
2,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/normal.jpg,0,15
0,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask5.jpg,0,3
0,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask1.jpg,0,3
0,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask3.jpg,0,3
0,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask4.jpg,0,3
1,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/incorrect_mask.jpg,0,9
0,003286,1,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask2.jpg,0,3
0,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask4.jpg,0,3
1,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/incorrect_mask.jpg,0,9
0,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask1.jpg,0,3
0,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask5.jpg,0,3
2,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/normal.jpg,0,15
0,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask3.jpg,0,3
0,003287,1,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask2.jpg,0,3
1,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/incorrect_mask.jpg,0,9
0,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask2.jpg,0,3
0,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask1.jpg,0,3
0,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask3.jpg,0,3
2,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/normal.jpg,0,15
0,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask5.jpg,0,3
0,003288,1,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask4.jpg,0,3
0,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask2.jpg,0,3
0,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask4.jpg,0,3
0,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask3.jpg,0,3
1,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/incorrect_mask.jpg,0,9
0,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask5.jpg,0,3
2,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/normal.jpg,0,15
0,003289,1,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask1.jpg,0,3
2,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/normal.jpg,0,15
0,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/mask2.jpg,0,3
0,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/mask4.jpg,0,3
0,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/mask3.jpg,0,3
0,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/mask5.jpg,0,3
0,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/mask1.jpg,0,3
1,003290,1,19,/opt/ml/input/data/train/images/003290_female_Asian_19/incorrect_mask.jpg,0,9
2,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/normal.jpg,0,15
0,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/mask5.jpg,0,3
0,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/mask1.jpg,0,3
0,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/mask2.jpg,0,3
1,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/incorrect_mask.jpg,0,9
0,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/mask4.jpg,0,3
0,003292,1,20,/opt/ml/input/data/train/images/003292_female_Asian_20/mask3.jpg,0,3
1,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/incorrect_mask.jpg,0,9
0,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/mask2.jpg,0,3
0,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/mask4.jpg,0,3
0,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/mask3.jpg,0,3
2,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/normal.jpg,0,15
0,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/mask5.jpg,0,3
0,003293,1,19,/opt/ml/input/data/train/images/003293_female_Asian_19/mask1.jpg,0,3
0,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/mask5.jpg,0,3
0,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/mask1.jpg,0,3
0,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/mask3.jpg,0,3
0,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/mask4.jpg,0,3
1,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/incorrect_mask.jpg,0,9
2,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/normal.jpg,0,15
0,003294,1,19,/opt/ml/input/data/train/images/003294_female_Asian_19/mask2.jpg,0,3
0,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/mask5.jpg,0,3
2,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/normal.jpg,0,15
0,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/mask4.jpg,0,3
0,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/mask3.jpg,0,3
0,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/mask2.jpg,0,3
1,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/incorrect_mask.jpg,0,9
0,003295,1,20,/opt/ml/input/data/train/images/003295_female_Asian_20/mask1.jpg,0,3
2,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/normal.jpg,0,15
0,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/mask5.jpg,0,3
1,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/incorrect_mask.jpg,0,9
0,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/mask3.jpg,0,3
0,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/mask2.jpg,0,3
0,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/mask4.jpg,0,3
0,003296,1,19,/opt/ml/input/data/train/images/003296_female_Asian_19/mask1.jpg,0,3
0,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/mask2.jpg,0,3
2,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/normal.jpg,0,15
1,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/incorrect_mask.jpg,0,9
0,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/mask4.jpg,0,3
0,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/mask3.jpg,0,3
0,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/mask1.jpg,0,3
0,003297,1,20,/opt/ml/input/data/train/images/003297_female_Asian_20/mask5.jpg,0,3
1,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/incorrect_mask.jpg,0,9
2,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/normal.jpg,0,15
0,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/mask2.jpg,0,3
0,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/mask1.jpg,0,3
0,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/mask3.jpg,0,3
0,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/mask4.jpg,0,3
0,003298,1,19,/opt/ml/input/data/train/images/003298_female_Asian_19/mask5.jpg,0,3
2,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/normal.jpg,0,15
1,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/incorrect_mask.jpg,0,9
0,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/mask2.jpg,0,3
0,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/mask4.jpg,0,3
0,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/mask3.jpg,0,3
0,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/mask1.jpg,0,3
0,003299,1,20,/opt/ml/input/data/train/images/003299_female_Asian_20/mask5.jpg,0,3
0,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/mask4.jpg,0,3
0,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/mask3.jpg,0,3
0,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/mask1.jpg,0,3
0,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/mask5.jpg,0,3
2,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/normal.jpg,0,15
0,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/mask2.jpg,0,3
1,003300,1,19,/opt/ml/input/data/train/images/003300_female_Asian_19/incorrect_mask.jpg,0,9
1,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/incorrect_mask.jpg,0,9
0,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/mask4.jpg,0,3
0,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/mask3.jpg,0,3
0,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/mask1.jpg,0,3
0,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/mask2.jpg,0,3
2,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/normal.jpg,0,15
0,003302,1,18,/opt/ml/input/data/train/images/003302_female_Asian_18/mask5.jpg,0,3
0,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/mask3.jpg,0,3
2,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/normal.jpg,0,15
0,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/mask2.jpg,0,3
0,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/mask5.jpg,0,3
1,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/incorrect_mask.jpg,0,9
0,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/mask4.jpg,0,3
0,003303,1,20,/opt/ml/input/data/train/images/003303_female_Asian_20/mask1.jpg,0,3
0,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/mask2.jpg,0,3
2,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/normal.jpg,0,15
0,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/mask3.jpg,0,3
0,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/mask1.jpg,0,3
0,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/mask4.jpg,0,3
1,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/incorrect_mask.jpg,0,9
0,003304,1,19,/opt/ml/input/data/train/images/003304_female_Asian_19/mask5.jpg,0,3
0,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/mask4.jpg,0,3
0,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/mask3.jpg,0,3
0,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/mask1.jpg,0,3
2,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/normal.jpg,0,15
0,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/mask5.jpg,0,3
1,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/incorrect_mask.jpg,0,9
0,003305,1,19,/opt/ml/input/data/train/images/003305_female_Asian_19/mask2.jpg,0,3
